0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.6927770972251892,0.5478641390800476,-3.8092468912509503e-07,0.6567601561546326,0.5148470401763916,-0.02409113384783268,0.6234752535820007,0.46175333857536316,-0.03618593141436577,0.6172842979431152,0.402368426322937,-0.047669313848018646,0.6421226263046265,0.36494070291519165,-0.053756244480609894,0.6346345543861389,0.38570985198020935,-0.0044012595899403095,0.6123096942901611,0.36950555443763733,-0.029854074120521545,0.6209314465522766,0.4181769788265228,-0.03873582184314728,0.6329895257949829,0.419383704662323,-0.041041210293769836,0.6606322526931763,0.37421706318855286,-0.0014586123870685697,0.6433961987495422,0.372778981924057,-0.02773020789027214,0.6502488851547241,0.4342387914657593,-0.026296233758330345,0.6586802005767822,0.42607998847961426,-0.01770716905593872,0.6853479743003845,0.3751301169395447,-0.004760571289807558,0.6707958579063416,0.38986027240753174,-0.031635258346796036,0.6719421148300171,0.44518938660621643,-0.02241787314414978,0.6790434122085571,0.4388166069984436,-0.008425681851804256,0.7086557149887085,0.3832565248012543,-0.01076789665967226,0.6918376088142395,0.4036433696746826,-0.02176370844244957,0.6888954639434814,0.4402913451194763,-0.01552007719874382,0.6945122480392456,0.43685057759284973,-0.0067722550593316555,0
0.30594295263290405,0.6720091700553894,-6.629143172176555e-07,0.22595712542533875,0.6368520855903625,-0.022474678233265877,0.14851953089237213,0.5375023484230042,-0.031849008053541183,0.12386482954025269,0.4191407859325409,-0.04491906985640526,0.17554190754890442,0.3505435585975647,-0.05021068453788757,0.183328777551651,0.4330388605594635,0.020181963220238686,0.14355745911598206,0.3766270577907562,-0.01746075041592121,0.16040636599063873,0.45499134063720703,-0.02768775261938572,0.1827116310596466,0.46474260091781616,-0.027524448931217194,0.22938823699951172,0.4175340235233307,0.0152052640914917,0.18885967135429382,0.37468841671943665,-0.029539810493588448,0.20871613919734955,0.48694613575935364,-0.023972155526280403,0.23227719962596893,0.4846179187297821,-0.0041160667315125465,0.2760871350765228,0.4156549274921417,-0.0005074267974123359,0.2369491308927536,0.4022740125656128,-0.04787037894129753,0.2511111795902252,0.5058913826942444,-0.029486307874321938,0.2718644440174103,0.4981536567211151,-0.0006952408002689481,0.32566964626312256,0.4211297035217285,-0.01873958483338356,0.28340134024620056,0.41110390424728394,-0.035212114453315735,0.28753662109375,0.4834982752799988,-0.018229778856039047,0.30704784393310547,0.4853668212890625,0.001404683105647564,0
0.5753030776977539,0.4453521966934204,-6.967765102672274e-07,0.48279258608818054,0.4382263720035553,-0.024208085611462593,0.38497722148895264,0.32014000415802,-0.021310705691576004,0.35440146923065186,0.17017145454883575,-0.022336367517709732,0.400021493434906,0.0953790545463562,-0.013570478186011314,0.406094491481781,0.2345173954963684,0.05031811445951462,0.3767896890640259,0.16534174978733063,-0.005466241389513016,0.4016323387622833,0.22790884971618652,-0.035460371524095535,0.42142918705940247,0.24235385656356812,-0.04502733796834946,0.4678540825843811,0.2114608883857727,0.04698846861720085,0.4357036352157593,0.11882065236568451,-0.02073070965707302,0.46581053733825684,0.2533121705055237,-0.03575772047042847,0.47583115100860596,0.269363671541214,-0.021503716707229614,0.5246345400810242,0.19810982048511505,0.030166830867528915,0.49954721331596375,0.12356188893318176,-0.03827149048447609,0.5241825580596924,0.26145434379577637,-0.021059388294816017,0.5350436568260193,0.2778429388999939,0.016597313806414604,0.5879536867141724,0.17892837524414062,0.01064830832183361,0.5629103183746338,0.12549994885921478,-0.02096361480653286,0.5768076181411743,0.22242704033851624,-0.003086005337536335,0.5887120366096497,0.2456209361553192,0.023879097774624825,0
0.37752842903137207,0.7708045840263367,-3.7461759916368464e-07,0.34799423813819885,0.7517688870429993,-0.015428445301949978,0.3184618353843689,0.714545726776123,-0.0226199422031641,0.3104245364665985,0.670562744140625,-0.02991517446935177,0.32887691259384155,0.6421781182289124,-0.03310060873627663,0.3184160590171814,0.6401640176773071,0.0008297614986076951,0.30901408195495605,0.634647786617279,-0.017589813098311424,0.31859415769577026,0.6712948679924011,-0.025975780561566353,0.3249399960041046,0.6742741465568542,-0.02943086065351963,0.3386118412017822,0.625799298286438,0.0008926039445213974,0.3368526101112366,0.6400181651115417,-0.017421264201402664,0.3444516062736511,0.6836820840835571,-0.01906755566596985,0.34551772475242615,0.6785532236099243,-0.015483514405786991,0.3608434200286865,0.624705970287323,-0.003527516033500433,0.36123597621917725,0.6496109366416931,-0.02180195041000843,0.36341145634651184,0.6893610954284668,-0.016908662393689156,0.36230164766311646,0.6842182874679565,-0.008849073201417923,0.38336580991744995,0.6305147409439087,-0.010066225193440914,0.38160836696624756,0.6533219218254089,-0.018320146948099136,0.38022083044052124,0.6831209659576416,-0.014591735787689686,0.37880653142929077,0.6823666095733643,-0.008925046771764755,0
0.8783355951309204,0.48158103227615356,-3.8771986510255374e-07,0.8174877166748047,0.45660698413848877,-0.0445040799677372,0.762069821357727,0.3402416706085205,-0.05212422460317612,0.7741507887840271,0.21299615502357483,-0.05582185462117195,0.8224305510520935,0.16703450679779053,-0.05045131593942642,0.7825776934623718,0.2646979093551636,0.006914546713232994,0.7727974653244019,0.1973952203989029,-0.037128981202840805,0.7881330847740173,0.23804572224617004,-0.05677211284637451,0.8095504641532898,0.23798736929893494,-0.06154805049300194,0.831525981426239,0.26893702149391174,0.01808157004415989,0.8364103436470032,0.20495016872882843,-0.029940541833639145,0.8376384377479553,0.31997179985046387,-0.03158537670969963,0.8326543569564819,0.31531497836112976,-0.015730487182736397,0.8729695677757263,0.2761194109916687,0.01665675640106201,0.8853642344474792,0.22686056792736053,-0.033601175993680954,0.8784260153770447,0.33558857440948486,-0.019354889169335365,0.8736714720726013,0.3351309597492218,0.007342988159507513,0.9166218638420105,0.2803010940551758,0.010439299046993256,0.9228610992431641,0.24961651861667633,-0.012266339734196663,0.9158152937889099,0.3201776444911957,-0.0005874568596482277,0.9142354130744934,0.3312956690788269,0.01711246930062771,0
0.2944979965686798,0.39553770422935486,-8.086289540187863e-07,0.2157982736825943,0.41896775364875793,-0.02117842063307762,0.1107659637928009,0.35024547576904297,-0.020158154889941216,0.05933251976966858,0.2327972650527954,-0.022550228983163834,0.09619533270597458,0.15493731200695038,-0.016510045155882835,0.13123667240142822,0.24718312919139862,0.030971692875027657,0.09376990050077438,0.1956048309803009,-0.012931952252984047,0.12488195300102234,0.26590409874916077,-0.0323900505900383,0.1382855325937271,0.27220478653907776,-0.038678575307130814,0.18298238515853882,0.2106427550315857,0.02623766101896763,0.1391407996416092,0.15070262551307678,-0.02642856538295746,0.17956145107746124,0.2644035816192627,-0.03158317133784294,0.19232270121574402,0.26279401779174805,-0.016696030274033546,0.23138713836669922,0.1851321905851364,0.010604138486087322,0.1944848597049713,0.13412727415561676,-0.04292292147874832,0.2312614619731903,0.24961504340171814,-0.021693864837288857,0.24520167708396912,0.2502461373806,0.011910025961697102,0.2853820025920868,0.1532723307609558,-0.0076341270469129086,0.2508966624736786,0.11268699169158936,-0.031974442303180695,0.2730579376220703,0.19364109635353088,-0.013097227551043034,0.28883054852485657,0.2041129171848297,0.010880043730139732,0
0.8547611832618713,0.8011319041252136,-5.798030429104983e-07,0.7996542453765869,0.771064281463623,-0.031176846474409103,0.7469750046730042,0.7016552090644836,-0.049974698573350906,0.7552967667579651,0.6289739608764648,-0.06620731949806213,0.8079022169113159,0.6231032609939575,-0.0745161846280098,0.7723332643508911,0.5295151472091675,-0.020650602877140045,0.7555962800979614,0.539048969745636,-0.05519872158765793,0.7692677974700928,0.6296913027763367,-0.07170751690864563,0.7789598703384399,0.6286056041717529,-0.082573801279068,0.8156236410140991,0.5138615965843201,-0.0220797061920166,0.8002626895904541,0.530286967754364,-0.05780485272407532,0.80887371301651,0.6322398781776428,-0.05941570922732353,0.8143051266670227,0.6212669610977173,-0.05465181916952133,0.8576127290725708,0.52495938539505,-0.03039562702178955,0.8465872406959534,0.5506079196929932,-0.0631117969751358,0.845899760723114,0.644676923751831,-0.048883404582738876,0.8501810431480408,0.63306725025177,-0.033561039716005325,0.9022588729858398,0.5504799485206604,-0.0429949015378952,0.8902575373649597,0.5732637643814087,-0.0598452165722847,0.8833248615264893,0.6377995014190674,-0.05155505985021591,0.8862361907958984,0.6310574412345886,-0.04234856739640236,0
0.6079041361808777,0.7268666625022888,-1.7608277858016663e-07,0.5927110314369202,0.6991801857948303,-0.006351890508085489,0.5850211381912231,0.6571251749992371,-0.009099707938730717,0.5924262404441833,0.6234596967697144,-0.012579903937876225,0.6099709272384644,0.621721625328064,-0.014233285561203957,0.6019298434257507,0.6339138150215149,0.0030649048276245594,0.6007829308509827,0.6101711988449097,-0.00796828605234623,0.5965409874916077,0.6378218531608582,-0.012346682138741016,0.5985225439071655,0.6461809277534485,-0.013510423712432384,0.6135531663894653,0.6409034729003906,0.0013622663682326674,0.6128652691841125,0.6207071542739868,-0.010396583937108517,0.6056277751922607,0.6535652875900269,-0.010228289291262627,0.6078916192054749,0.6586562395095825,-0.006190374959260225,0.6239678859710693,0.6526386737823486,-0.003047175705432892,0.6222036480903625,0.63935786485672,-0.014518673531711102,0.6137927770614624,0.6692267060279846,-0.010211142711341381,0.6158891916275024,0.6729835271835327,-0.003483203239738941,0.6347202062606812,0.6677114367485046,-0.00830840039998293,0.6294103860855103,0.6576558947563171,-0.012255263514816761,0.6224640011787415,0.6772161722183228,-0.00784257147461176,0.6244826316833496,0.6814901232719421,-0.0028396742418408394,0
0.6124176383018494,0.5877024531364441,-1.769248143546065e-07,0.5962733626365662,0.5615564584732056,-0.007180349435657263,0.5886780619621277,0.5223118662834167,-0.00952989887446165,0.5958737730979919,0.4882182478904724,-0.01242007128894329,0.6116510629653931,0.4832386076450348,-0.013209226541221142,0.6003791093826294,0.500122606754303,0.004466827027499676,0.6017864942550659,0.4740462899208069,-0.006563800387084484,0.5981654524803162,0.500424325466156,-0.011160627007484436,0.5994132161140442,0.5081136226654053,-0.012482485733926296,0.612331748008728,0.5062756538391113,0.0035358048044145107,0.6153478622436523,0.481863409280777,-0.00843176618218422,0.6090962886810303,0.5144152045249939,-0.009075355716049671,0.6104679107666016,0.5181031823158264,-0.00563409086316824,0.6231808662414551,0.5159281492233276,-0.00020935499924235046,0.6257802248001099,0.4995707869529724,-0.012152181006968021,0.6178919672966003,0.5293089151382446,-0.007871532812714577,0.6188987493515015,0.531471848487854,-0.0010582510149106383,0.6346983909606934,0.5287169814109802,-0.004873698111623526,0.6347669959068298,0.5152806639671326,-0.008967531844973564,0.6282656192779541,0.5350469946861267,-0.004179868847131729,0.6288120150566101,0.5394891500473022,0.0011049307649955153,0
0.6154249906539917,0.599159836769104,-1.7321836764949694e-07,0.5983355045318604,0.5837503671646118,-0.008189852349460125,0.5870206952095032,0.5485434532165527,-0.012160815298557281,0.5925388336181641,0.5118806958198547,-0.016613464802503586,0.6073811650276184,0.5080717206001282,-0.01890723966062069,0.5979225039482117,0.5170055031776428,0.00215773843228817,0.5983076691627502,0.48887351155281067,-0.010159298777580261,0.5972045660018921,0.5139745473861694,-0.014820066280663013,0.5968649983406067,0.5233538746833801,-0.015782032161951065,0.6094995737075806,0.5191949009895325,0.001642812043428421,0.6116200089454651,0.49858903884887695,-0.010541531257331371,0.6090812087059021,0.5330760478973389,-0.010368422605097294,0.6087665557861328,0.5332682728767395,-0.00649188831448555,0.6208900809288025,0.525260329246521,-0.0018665578681975603,0.6231828927993774,0.5132063031196594,-0.0145652387291193,0.6186405420303345,0.5458817481994629,-0.010267616249620914,0.618018388748169,0.5460224747657776,-0.0036134631372988224,0.6329296827316284,0.5348727107048035,-0.006362143903970718,0.6328298449516296,0.5282449126243591,-0.011743394657969475,0.6280016899108887,0.5512718558311462,-0.008005039766430855,0.6271340847015381,0.5536627173423767,-0.0034677674993872643,0
